dttm,th,origin
2022.12.30 00:00:00,7.994,H
2022.12.30 00:00:00,7.6082,H
2022.12.30 00:00:00,6.5443,H
2022.12.30 00:00:00,7.2718,H
2022.12.30 00:00:00,7.0697,H
2022.12.30 00:00:00,6.3567,H
2022.12.30 00:00:00,5.4853,H
2022.12.30 00:00:00,5.6232,H
2022.12.30 00:00:00,6.0322,H
2022.12.30 00:00:00,9.25,H
2022.12.30 00:00:00,10.621,H
2022.12.30 00:00:00,11.4682,H
2022.12.30 00:00:00,11.7118,H
2022.12.30 00:00:00,12.7947,H
2022.12.30 00:00:00,13.1648,H
2022.12.30 00:00:00,12.9558,H
2022.12.30 00:00:00,13.9355,H
2022.12.30 00:00:00,14.7033,H
2022.12.30 00:00:00,15.0227,H
2022.12.30 00:00:00,14.8788,H
2022.12.30 00:00:00,15.1343,H
2022.12.30 00:00:00,15.469,H
2022.12.30 00:00:00,15.708,H
2022.12.31 00:00:00,16.3763,H
2022.12.31 00:00:00,16.7893,H
2022.12.31 00:00:00,16.964,H
2022.12.31 00:00:00,16.2967,H
2022.12.31 00:00:00,15.5007,H
2022.12.31 00:00:00,15.2137,H
2022.12.31 00:00:00,15.4532,H
2022.12.31 00:00:00,14.4795,H
2022.12.31 00:00:00,14.5117,H
2022.12.31 00:00:00,17.1697,H
2022.12.31 00:00:00,19.5647,H
2022.12.31 00:00:00,20.834,H
2022.12.31 00:00:00,21.2627,H
2022.12.31 00:00:00,20.834,H
2022.12.31 00:00:00,19.3427,H
2022.12.31 00:00:00,18.0267,H
2022.12.31 00:00:00,15.819,H
2022.12.31 00:00:00,14.4637,H
2022.12.31 00:00:00,13.4377,H
2022.12.31 00:00:00,12.8592,H
2022.12.31 00:00:00,13.454,H
2022.12.31 00:00:00,14.3998,H
2022.12.31 00:00:00,14.1263,H
2022.12.31 00:00:00,15.8353,H
2023.01.01 00:00:00,16.1695,H
2023.01.01 00:00:00,15.676,H
2023.01.01 00:00:00,14.6873,H
2023.01.01 00:00:00,14.2238,H
2023.01.01 00:00:00,13.4862,H
2023.01.01 00:00:00,14.1595,H
2023.01.01 00:00:00,12.6962,H
2023.01.01 00:00:00,11.5817,H
2023.01.01 00:00:00,11.0438,H
2023.01.01 00:00:00,11.5803,H
2023.01.01 00:00:00,15.258,H
2023.01.01 00:00:00,18.6452,H
2023.01.01 00:00:00,19.1843,H
2023.01.01 00:00:00,20.3738,H
2023.01.01 00:00:00,18.6768,H
2023.01.01 00:00:00,17.8843,H
2023.01.01 00:00:00,15.6267,H
2023.01.01 00:00:00,12.568,H
2023.01.01 00:00:00,11.1102,H
2023.01.01 00:00:00,12.1997,H
2023.01.01 00:00:00,16.2483,H
2023.01.01 00:00:00,14.878,H
2023.01.01 00:00:00,11.8405,H
2023.01.01 00:00:00,10.5228,H
2023.01.02 00:00:00,9.7518,H
2023.01.02 00:00:00,9.6527,H
2023.01.02 00:00:00,8.5773,H
2023.01.02 00:00:00,7.8432,H
2023.01.02 00:00:00,8.3277,H
2023.01.02 00:00:00,8.9095,H
2023.01.02 00:00:00,10.227,H
2023.01.02 00:00:00,12.4395,H
2023.01.02 00:00:00,11.9707,H
2023.01.02 00:00:00,12.6982,H
2023.01.02 00:00:00,14.2845,H
2023.01.02 00:00:00,16.8052,H
2023.01.02 00:00:00,17.2178,H
2023.01.02 00:00:00,17.7728,H
2023.01.02 00:00:00,16.4875,H
2023.01.02 00:00:00,13.982,H
2023.01.02 00:00:00,11.8573,H
2023.01.02 00:00:00,12.891,H
2023.01.02 00:00:00,12.8262,H
2023.01.02 00:00:00,11.8415,H
2023.01.02 00:00:00,11.5495,H
2023.01.02 00:00:00,10.8168,H
2023.01.02 00:00:00,10.0315,H
2023.01.02 00:00:00,9.7515,H
2023.01.03 00:00:00,9.6695,H
2023.01.03 00:00:00,9.1413,H
2023.01.03 00:00:00,8.7435,H
2023.01.03 00:00:00,8.3615,H
2023.01.03 00:00:00,8.2608,H
2023.01.03 00:00:00,8.1607,H
2023.01.03 00:00:00,7.9267,H
2023.01.03 00:00:00,7.0865,H
2023.01.03 00:00:00,6.7317,H
2023.01.03 00:00:00,7.2887,H
2023.01.03 00:00:00,8.5107,H
2023.01.03 00:00:00,8.9425,H
2023.01.03 00:00:00,10.142,H
2023.01.03 00:00:00,13.6602,H
2023.01.03 00:00:00,11.644,H
2023.01.03 00:00:00,10.719,H
2023.01.03 00:00:00,9.7675,H
2023.01.03 00:00:00,7.4215,H
2023.01.03 00:00:00,6.2555,H
2023.01.03 00:00:00,6.2895,H
2023.01.03 00:00:00,5.6215,H
2023.01.03 00:00:00,5.2788,H
2023.01.03 00:00:00,4.3238,H
2023.01.03 00:00:00,3.3047,H
2023.01.04 00:00:00,2.7538,H
2023.01.04 00:00:00,2.2698,H
2023.01.04 00:00:00,1.801,H
2023.01.04 00:00:00,1.4558,H
2023.01.04 00:00:00,2.2802,H
2023.01.04 00:00:00,6.1993,H
2023.01.04 00:00:00,8.1767,H
2023.01.04 00:00:00,9.4058,H
2023.01.04 00:00:00,9.5868,H
2023.01.04 00:00:00,8.0102,H
2023.01.04 00:00:00,8.0935,H
2023.01.04 00:00:00,9.438,H
2023.01.04 00:00:00,10.5228,H
2023.01.04 00:00:00,10.8987,H
2023.01.04 00:00:00,10.8007,H
2023.01.04 00:00:00,10.768,H
2023.01.04 00:00:00,10.5067,H
2023.01.04 00:00:00,10.6047,H
2023.01.04 00:00:00,10.9802,H
2023.01.04 00:00:00,11.1755,H
2023.01.04 00:00:00,11.4193,H
2023.01.04 00:00:00,11.4683,H
2023.01.04 00:00:00,11.452,H
2023.01.04 00:00:00,11.403,H
2023.01.05 00:00:00,11.3383,H
2023.01.05 00:00:00,11.6145,H
2023.01.05 00:00:00,11.0612,H
2023.01.05 00:00:00,11.2732,H
2023.01.05 00:00:00,11.387,H
2023.01.05 00:00:00,11.3222,H
2023.01.05 00:00:00,11.4358,H
2023.01.05 00:00:00,11.5982,H
2023.01.05 00:00:00,11.793,H
2023.01.05 00:00:00,11.9062,H
2023.01.05 00:00:00,12.3885,H
2023.01.05 00:00:00,13.5667,H
2023.01.05 00:00:00,13.6148,H
2023.01.05 00:00:00,14.2235,H
2023.01.05 00:00:00,13.8555,H
2023.01.05 00:00:00,13.5667,H
2023.01.05 00:00:00,12.9718,H
2023.01.05 00:00:00,12.6013,H
2023.01.05 00:00:00,12.4882,H
2023.01.05 00:00:00,12.3588,H
2023.01.05 00:00:00,12.0517,H
2023.01.05 00:00:00,11.6628,H
2023.01.05 00:00:00,10.9145,H
2023.01.05 00:00:00,10.9475,H
2023.01.06 00:00:00,9.8163,H
2023.01.06 00:00:00,8.177,H
2023.01.06 00:00:00,7.642,H
2023.01.06 00:00:00,7.221,H
2023.01.06 00:00:00,7.3395,H
2023.01.06 00:00:00,6.3237,H
2023.01.06 00:00:00,7.069,H
2023.01.06 00:00:00,7.4405,H
2023.01.06 00:00:00,7.759,H
2023.01.06 00:00:00,9.1245,H
2023.01.06 00:00:00,9.9325,H
2023.01.06 00:00:00,11.6127,H
2023.01.06 00:00:00,14.4308,H
2023.01.06 00:00:00,15.8512,H
2023.01.06 00:00:00,13.4692,H
2023.01.06 00:00:00,12.3912,H
2023.01.06 00:00:00,11.7763,H
2023.01.06 00:00:00,11.0777,H
2023.01.06 00:00:00,10.7517,H
2023.01.06 00:00:00,10.621,H
2023.01.06 00:00:00,10.2773,H
2023.01.06 00:00:00,9.6532,H
2023.01.06 00:00:00,9.5873,H
2023.01.06 00:00:00,9.3235,H
2023.01.07 00:00:00,9.075,H
2023.01.07 00:00:00,8.9097,H
2023.01.07 00:00:00,8.8267,H
2023.01.07 00:00:00,8.7935,H
2023.01.07 00:00:00,8.8763,H
2023.01.07 00:00:00,8.8598,H
2023.01.07 00:00:00,8.7605,H
2023.01.07 00:00:00,9.0253,H
2023.01.07 00:00:00,8.7765,H
2023.01.07 00:00:00,9.3232,H
2023.01.07 00:00:00,11.3358,H
2023.01.07 00:00:00,13.8993,H
2023.01.07 00:00:00,15.2445,H
2023.01.07 00:00:00,17.4555,H
2023.01.07 00:00:00,15.197,H
2023.01.07 00:00:00,13.5983,H
2023.01.07 00:00:00,12.7622,H
2023.01.07 00:00:00,10.9462,H
2023.01.07 00:00:00,9.3723,H
2023.01.07 00:00:00,8.4438,H
2023.01.07 00:00:00,7.2543,H
2023.01.07 00:00:00,6.3228,H
2023.01.07 00:00:00,5.6058,H
2023.01.07 00:00:00,5.0543,H
